5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
3|(object_1 GREEN CYLINDER,)|a green cylinder|a green cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cylinder"\n'|
1|(object_2 ORANGE CYLINDER,)|a cylinder|a cylinder|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cylinder"\n'|
4|(object_3 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow ball|a yellow ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "ball"\n'|
3|(object_2 BLUE CYLINDER,)|a blue cylinder|a blue cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cylinder"\n'|
5|(object_3 BLUE BOX,)|the blue rectangle on the  back side of the table|the blue rectangle on the  back side of the table|'ExtrinsicReferringExpression\n  Article "the"\n  RelationNounPhrase\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "rectangle"\n    RelationLandmarkPhrase\n      OnRelation "on"\n      ExtrinsicReferringExpression\n        Article "the"\n        RelationNounPhrase\n          AdjectiveNounPhrase\n            AdjectivePhrase\n              OrientationAdjective\n                Direction "back"\n            Noun "side"\n          RelationLandmarkPhrase\n            PartOfRelation\n              BelongingTag "of"\n            ReferringExpression\n              Article "the"\n              NounPhrase\n                Noun "table"\n'|
5|(object_4 PURPLE BOX,)|the purple square|the purple square|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
1|(object_3 ORANGE BOX,)|a brown rectangular shape|a brown rectangular shape|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "brown"\n      Adjective "rectangular"\n    Noun "shape"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
4|(object_1 RED SPHERE,)|a red circle|a red circle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "circle"\n'|
5|(object_4 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
3|(object_1 GREEN CYLINDER,)|a small green cylinder|a green cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cylinder"\n'|
2|(object_5 PURPLE BOX,)|a purple square|a purple square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
5|(object_5 GREEN BOX,)|a green box|a green box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
1|(object_3 ORANGE BOX,)|an orange rectangular prism|an orange rectangular prism|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "orange"\n      Adjective "rectangular"\n    Noun "prism"\n'|
2|(object_1 YELLOW BOX,)|a yellow square|a yellow square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "square"\n'|
4|(object_1 RED SPHERE,)|a red ball|a red ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "ball"\n'|
2|(object_1 YELLOW BOX,)|a  yellow prism|a  yellow prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "prism"\n'|
3|(object_4 GREEN BOX,)|a green rectangle|a green rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "rectangle"\n'|
2|(object_4 GREEN BOX,)|a square|a square|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "square"\n'|
3|(object_4 GREEN BOX,)|the green rectangle|the green rectangle|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "rectangle"\n'|
5|(object_3 BLUE BOX,)|a box|a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
1|(object_4 PINK BOX,)|a tall pink rectangle|a pink rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "pink"\n    Noun "rectangle"\n'|
5|(object_1 YELLOW SPHERE,)|a ball|a ball|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "ball"\n'|
5|(object_5 GREEN BOX,)|a green rectangular square|a green rectangular square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "square"\n'|
5|(object_2 PURPLE SPHERE,)|a sphere|a sphere|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
5|(object_3 BLUE BOX,)|a square|a square|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "square"\n'|
3|(object_3 ORANGE CYLINDER,)|a brown cylinder|a brown cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "brown"\n    Noun "cylinder"\n'|
2|(object_1 YELLOW BOX,)|a yellow cube|a yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
1|(object_1 BLUE SPHERE,)|a blue ball|a blue ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "ball"\n'|
5|(object_5 GREEN BOX,)|a green block|a green block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "block"\n'|
5|(object_3 BLUE BOX,)|a small blue block|a blue block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "block"\n'|
4|(object_3 GREEN BOX,)|is a green square object| a green square object|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "square"\n    Noun "object"\n'|
2|(object_3 PURPLE BOX,)|a rectangular box|a rectangular box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "box"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange circle|an orange circle|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "circle"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
2|(object_1 YELLOW BOX,)|a yellow cube|a yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
1|(object_1 BLUE SPHERE,)|a round blue ball|a round blue ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "round"\n      Adjective "blue"\n    Noun "ball"\n'|
3|(object_4 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow sphere|a yellow sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "sphere"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
5|(object_3 BLUE BOX,)|a blue rectangle|a blue rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "rectangle"\n'|
4|(object_3 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|the medium sized purple box|the purple box|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "box"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
3|(object_1 GREEN CYLINDER,)|a green circle|a green circle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "circle"\n'|
5|(object_4 PURPLE BOX,)|a large box|a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_2 ORANGE CYLINDER,)|a large orange cylinder|a orange cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
3|(object_4 GREEN BOX,)|a green cuboid|a green cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cuboid"\n'|
3|(object_3 ORANGE CYLINDER,)|a orange cylinder|a orange cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
1|(object_1 BLUE SPHERE,)|a blue sphere|a blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
2|(object_4 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_3 BLUE BOX,)|is a blue cube| a blue cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cube"\n'|
2|(object_2 PURPLE BOX,)|a purple square|a purple square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
1|(object_1 BLUE SPHERE,)|a blue sphere|a blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
2|(object_1 YELLOW BOX,)|the only yellow box|the yellow box|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "box"\n'|
2|(object_3 PURPLE BOX,)|a tall purple box|a purple box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "box"\n'|
5|(object_2 PURPLE SPHERE,)|a purple round ball|a purple round ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "round"\n    Noun "ball"\n'|
1|(object_5 PURPLE BOX,)|a purple rectangle|a purple rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "rectangle"\n'|
2|(object_1 YELLOW BOX,)|is a tall rectangular prism| a rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "prism"\n'|
1|(object_5 PURPLE BOX,)|a purple rectangular prism|a purple rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "rectangular"\n    Noun "prism"\n'|
2|(object_4 GREEN BOX,)|a tiny green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a small purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
2|(object_4 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
2|(object_2 PURPLE BOX,)|a purple colored cuboid|a purple colored cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "colored"\n    Noun "cuboid"\n'|
1|(object_1 BLUE SPHERE,)|a blue ball|a blue ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "ball"\n'|
2|(object_3 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
3|(object_3 ORANGE CYLINDER,)|the orange short cylinder|the orange cylinder|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
5|(object_3 BLUE BOX,)|a blue box|a blue box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "box"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
2|(object_5 PURPLE BOX,)|a purple square|a purple square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
2|(object_4 GREEN BOX,)|a green box|a green box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
1|(object_1 BLUE SPHERE,)|the blue ball|the blue ball|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "ball"\n'|
2|(object_5 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_1 YELLOW BOX,)|a  yellow cube|a  yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
1|(object_1 BLUE SPHERE,)|a blue ball|a blue ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "ball"\n'|
1|(object_2 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
5|(object_2 PURPLE SPHERE,)|a purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a  blue sphere|a  blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
4|(object_4 YELLOW BOX,)|a yellow rectangle|a yellow rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "rectangle"\n'|
1|(object_5 PURPLE BOX,)|a purple rectangular prism|a purple rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "rectangular"\n    Noun "prism"\n'|
3|(object_2 BLUE CYLINDER,)|the only blue cylinder on the table, it's a short blue cylinder and quite small|the blue cylinder on the table, 's a blue cylinder and quite |'ExtrinsicReferringExpression\n  Article "the"\n  RelationNounPhrase\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n    RelationLandmarkPhrase\n      OnRelation "on"\n      ReferringExpression\n        Article "the"\n        NounPhrase\n          Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|a sphere|a sphere|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
2|(object_1 YELLOW BOX,)|a yellow cube|a yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow sphere|a yellow sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a ball|a ball|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "ball"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
1|(object_3 ORANGE BOX,)|an orange rectangular shape|an orange rectangular shape|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "orange"\n      Adjective "rectangular"\n    Noun "shape"\n'|
5|(object_3 BLUE BOX,)|a tall blue square but almost on the verge of being a rectangle|a blue square but on the verge of being a rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "square"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
4|(object_2 ORANGE CYLINDER,)|a cylinder|a cylinder|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cylinder"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow ball|a yellow ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "ball"\n'|
1|(object_3 ORANGE BOX,)|an orange box|an orange box|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "box"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow sphere|a yellow sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "sphere"\n'|
3|(object_5 ORANGE BOX,)|a rectangular brown object|a rectangular brown object|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "rectangular"\n      Adjective "brown"\n    Noun "object"\n'|
1|(object_3 ORANGE BOX,)|it is an orange box, that is taller than it is wide| an orange box, that taller than |'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "box"\n'|
3|(object_5 ORANGE BOX,)|a rectangular orange cube|a rectangular orange cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "rectangular"\n      Adjective "orange"\n    Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|a small sphere|a sphere|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a ball|a ball|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "ball"\n'|
3|(object_5 ORANGE BOX,)|a brown rectangular block|a brown rectangular block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "brown"\n      Adjective "rectangular"\n    Noun "block"\n'|
3|(object_4 GREEN BOX,)|a small green block|a green block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "block"\n'|
1|(object_1 BLUE SPHERE,)|a blue sphere|a blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
1|(object_3 ORANGE BOX,)|an orange rectangle|an orange rectangle|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "rectangle"\n'|
4|(object_4 YELLOW BOX,)|a yellow rectangle|a yellow rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "rectangle"\n'|
2|(object_3 PURPLE BOX,)|the purple square in front of the green small square|the purple square in front of the green square|'ExtrinsicReferringExpression\n  Article "the"\n  RelationNounPhrase\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "square"\n    RelationLandmarkPhrase\n      Relation "in front of"\n      ReferringExpression\n        Article "the"\n        AdjectiveNounPhrase\n          AdjectivePhrase\n            Adjective "green"\n          Noun "square"\n'|
4|(object_1 RED SPHERE,)|a red ball|a red ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "ball"\n'|
5|(object_1 YELLOW SPHERE,)|a large yellow ball|a yellow ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "ball"\n'|
1|(object_5 PURPLE BOX,)|the small sized red box|the red box|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "box"\n'|
5|(object_5 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a rectangular cube|a rectangular cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "cube"\n'|
4|(object_4 YELLOW BOX,)|a yellow square, which|a yellow square, which|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "square"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
2|(object_4 GREEN BOX,)|the only green box|the green box|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
2|(object_1 YELLOW BOX,)|a yellow block|a yellow block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "block"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
5|(object_3 BLUE BOX,)|a blue box|a blue box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "box"\n'|
4|(object_4 YELLOW BOX,)|a yellow rectangular cube. it is laying on its side, meaning that its width is greater than its height|a yellow rectangular cube. on its side, meaning that its width greater than its height|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "rectangular"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a small purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a small purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_1 YELLOW BOX,)|a yellow cube|a yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
3|(object_2 BLUE CYLINDER,)|a blue cylinder|a blue cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cylinder"\n'|
5|(object_4 PURPLE BOX,)|a square|a square|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "square"\n'|
1|(object_3 ORANGE BOX,)|a orange block|a orange block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "block"\n'|
4|(object_3 GREEN BOX,)|a small green rectangle|a green rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "rectangle"\n'|
2|(object_4 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
4|(object_1 RED SPHERE,)|a sphere|a sphere|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
4|(object_2 ORANGE CYLINDER,)|is a large orange circle| a orange circle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "circle"\n'|
2|(object_4 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange circle|an orange circle|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "circle"\n'|
